Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","MDUST207","SAMEA2147683","PRJEB3215","GCA_001364075.1","Scaffold",4.85406,52,,"CGTU01",59,4664,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/075/GCA_001364075.1_10493_1_38","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/075/GCF_001364075.1_10493_1_38"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","ty2-144","SAMEA2147873","PRJEB3215","GCA_001364115.1","Scaffold",4.93177,51.8,,"CVCE01",67,4746,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/115/GCA_001364115.1_10426_1_74","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/115/GCF_001364115.1_10426_1_74"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","dn108","SAMEA2147948","PRJEB3215","GCA_001364135.1","Scaffold",4.93377,51.8,,"CVAU01",68,4743,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/135/GCA_001364135.1_10426_1_26","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/135/GCF_001364135.1_10426_1_26"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","ty2-119","SAMEA2147972","PRJEB3215","GCA_001364155.1","Scaffold",4.93184,51.8,,"CVFS01",70,4740,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/155/GCA_001364155.1_10540_1_96","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/155/GCF_001364155.1_10540_1_96"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","MDUST278","SAMEA2148122","PRJEB3215","GCA_001364195.1","Scaffold",4.73611,52,,"CGTW01",60,4543,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/195/GCA_001364195.1_10493_1_52","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/195/GCF_001364195.1_10493_1_52"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","dn93","SAMEA2148202","PRJEB3215","GCA_001364215.1","Scaffold",4.93253,51.8,,"CVAA01",71,4739,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/215/GCA_001364215.1_10425_1_24","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/215/GCF_001364215.1_10425_1_24"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","2011-017563","SAMEA2148211","PRJEB3215","GCA_001364235.1","Scaffold",4.7207,52,,"CGPS01",44,4524,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/235/GCA_001364235.1_10607_1_75","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/235/GCF_001364235.1_10607_1_75"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","dn51","SAMEA2148278","PRJEB3215","GCA_001364295.1","Scaffold",5.028,51.8,,"CVFE01",60,4868,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/295/GCA_001364295.1_10540_1_8","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/295/GCF_001364295.1_10540_1_8"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","MDUST374","SAMEA2148294","PRJEB3215","GCA_001364315.1","Scaffold",4.72199,52,,"CGNI01",53,4514,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/315/GCA_001364315.1_10562_2_64","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/315/GCF_001364315.1_10562_2_64"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","MDUST256","SAMEA2148336","PRJEB3215","GCA_001364335.1","Scaffold",4.73546,52,,"CGTP01",58,4536,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/335/GCA_001364335.1_10492_1_48","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/335/GCF_001364335.1_10492_1_48"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","dtc180","SAMEA2148467","PRJEB3215","GCA_001364355.1","Scaffold",5.02945,51.8,,"CVGC01",70,4865,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/355/GCA_001364355.1_10561_2_72","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/355/GCF_001364355.1_10561_2_72"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","H12ESR00753-001A","SAMEA2148678","PRJEB3215","GCA_001364395.1","Scaffold",4.82522,52,,"CIBN01",59,4651,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/395/GCA_001364395.1_10561_2_49","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/395/GCF_001364395.1_10561_2_49"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","ty2-108","SAMEA2148767","PRJEB3215","GCA_001364415.1","Scaffold",4.93249,51.8,,"CVAE01",71,4737,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/415/GCA_001364415.1_10425_1_73","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/415/GCF_001364415.1_10425_1_73"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","MDUST203","SAMEA2148829","PRJEB3215","GCA_001364435.1","Scaffold",4.71446,52.1,,"CGMG01",57,4527,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/435/GCA_001364435.1_10493_1_35","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/435/GCF_001364435.1_10493_1_35"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","dtc110","SAMEA2148832","PRJEB3215","GCA_001364455.1","Scaffold",4.93123,51.8,,"CVAP01",54,4760,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/455/GCA_001364455.1_10426_1_2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/455/GCF_001364455.1_10426_1_2"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","MDUST209","SAMEA2148892","PRJEB3215","GCA_001364475.1","Scaffold",4.8512,52,,"CGUC01",64,4672,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/475/GCA_001364475.1_10541_2_15","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/475/GCF_001364475.1_10541_2_15"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","ty2-173","SAMEA2149136","PRJEB3215","GCA_001364495.1","Scaffold",4.93281,51.8,,"CVEM01",68,4743,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/495/GCA_001364495.1_10540_1_58","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/495/GCF_001364495.1_10540_1_58"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","MDUST142","SAMEA2149191","PRJEB3215","GCA_001364535.1","Scaffold",4.7437,52.1,,"CHME01",45,4545,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/535/GCA_001364535.1_10562_2_8","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/535/GCF_001364535.1_10562_2_8"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","as250","SAMEA2149333","PRJEB3215","GCA_001364555.1","Scaffold",4.93445,51.8,,"CVEU01",72,4749,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/555/GCA_001364555.1_10540_1_66","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/555/GCF_001364555.1_10540_1_66"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","MDUST269","SAMEA2149572","PRJEB3215","GCA_001364575.1","Scaffold",4.723,52,,"CGTX01",51,4507,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/575/GCA_001364575.1_10492_1_54","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/575/GCF_001364575.1_10492_1_54"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","ty2-116","SAMEA2149577","PRJEB3215","GCA_001364595.1","Scaffold",4.93295,51.8,,"CVFR01",75,4752,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/595/GCA_001364595.1_10540_1_92","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/595/GCF_001364595.1_10540_1_92"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","ty2-134","SAMEA2149746","PRJEB3215","GCA_001364635.1","Scaffold",5.02832,51.8,,"CVCS01",73,4862,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/635/GCA_001364635.1_10426_1_94","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/635/GCF_001364635.1_10426_1_94"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","dn95","SAMEA2149928","PRJEB3215","GCA_001364675.1","Scaffold",4.93248,51.8,,"CVDF01",70,4747,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/675/GCA_001364675.1_10540_1_18","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/675/GCF_001364675.1_10540_1_18"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","ty2-106","SAMEA2150199","PRJEB3215","GCA_001364715.1","Scaffold",4.93409,51.8,,"CVFL01",71,4751,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/715/GCA_001364715.1_10540_1_88","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/715/GCF_001364715.1_10540_1_88"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","np43","SAMEA2150363","PRJEB3215","GCA_001364735.1","Scaffold",4.72093,52,,"CHLY01",42,4522,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/735/GCA_001364735.1_10561_2_9","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/735/GCF_001364735.1_10561_2_9"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","ty2-133","SAMEA2150434","PRJEB3215","GCA_001364755.1","Scaffold",4.94196,51.8,,"CVFT01",89,4752,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/755/GCA_001364755.1_10540_1_93","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/755/GCF_001364755.1_10540_1_93"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","MDUST412","SAMEA2150435","PRJEB3215","GCA_001364775.1","Scaffold",4.72082,52,,"CGTS01",52,4517,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/775/GCA_001364775.1_10492_1_85","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/775/GCF_001364775.1_10492_1_85"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","2008-011089","SAMEA2150532","PRJEB3215","GCA_001364795.1","Scaffold",4.93034,51.8,,"CEYK01",67,4745,"2015-03-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/795/GCA_001364795.1_10607_1_86","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/795/GCF_001364795.1_10607_1_86"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","ipt83","SAMEA2150542","PRJEB3215","GCA_001364815.1","Scaffold",4.93259,51.8,,"CVEY01",67,4749,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/815/GCA_001364815.1_10540_1_72","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/815/GCF_001364815.1_10540_1_72"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","MDUST165","SAMEA2150581","PRJEB3215","GCA_001364835.1","Scaffold",4.70848,52.1,,"CGUD01",53,4516,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/835/GCA_001364835.1_10562_2_12","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/835/GCF_001364835.1_10562_2_12"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","ty1-30","SAMEA2150917","PRJEB3215","GCA_001364875.1","Scaffold",4.7283,52.1,,"CVGQ01",86,4543,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/875/GCA_001364875.1_10561_2_92","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/875/GCF_001364875.1_10561_2_92"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","dn57","SAMEA2150931","PRJEB3215","GCA_001364895.1","Scaffold",4.93234,51.8,,"CVAZ01",73,4753,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/895/GCA_001364895.1_10426_1_27","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/895/GCF_001364895.1_10426_1_27"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","MDUST266","SAMEA2151243","PRJEB3215","GCA_001364935.1","Scaffold",4.72128,52,,"CGMP01",58,4515,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/935/GCA_001364935.1_10562_2_39","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/935/GCF_001364935.1_10562_2_39"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","dtc3","SAMEA2151286","PRJEB3215","GCA_001364955.1","Scaffold",4.82781,52,,"CVAH01",54,4651,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/955/GCA_001364955.1_10426_1_13","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/955/GCF_001364955.1_10426_1_13"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","MDUST125","SAMEA2151597","PRJEB3215","GCA_001364975.1","Scaffold",4.82222,52,,"CGMF01",71,4633,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/364/975/GCA_001364975.1_10493_1_7","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/364/975/GCF_001364975.1_10493_1_7"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","ipt79","SAMEA2151811","PRJEB3215","GCA_001365015.1","Scaffold",5.03069,51.8,,"CVBQ01",73,4859,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/365/015/GCA_001365015.1_10426_1_47","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/365/015/GCF_001365015.1_10426_1_47"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","dty1-73","SAMEA2151919","PRJEB3215","GCA_001365035.1","Scaffold",5.03044,51.8,,"CVAB01",70,4862,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/365/035/GCA_001365035.1_10425_1_43","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/365/035/GCF_001365035.1_10425_1_43"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","MDUST299","SAMEA2152068","PRJEB3215","GCA_001365055.1","Scaffold",4.69674,52.1,,"CGMA01",57,4494,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/365/055/GCA_001365055.1_10493_1_65","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/365/055/GCF_001365055.1_10493_1_65"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","ct1-19","SAMEA2152078","PRJEB3215","GCA_001365075.1","Scaffold",4.77221,52,,"CVGF01",57,4571,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/365/075/GCA_001365075.1_10561_2_77","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/365/075/GCF_001365075.1_10561_2_77"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","dty1-99","SAMEA2152220","PRJEB3215","GCA_001365095.1","Scaffold",5.02934,51.8,,"CVGH01",72,4858,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/365/095/GCA_001365095.1_10561_2_78","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/365/095/GCF_001365095.1_10561_2_78"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","dn89","SAMEA2152366","PRJEB3215","GCA_001365135.1","Scaffold",4.93219,51.8,,"CVDV01",71,4745,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/365/135/GCA_001365135.1_10540_1_36","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/365/135/GCF_001365135.1_10540_1_36"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","ty3-222","SAMEA2152424","PRJEB3215","GCA_001365155.1","Scaffold",4.72398,52,,"CVFA01",60,4521,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/365/155/GCA_001365155.1_10540_1_74","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/365/155/GCF_001365155.1_10540_1_74"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","dtc99","SAMEA2152487","PRJEB3215","GCA_001365175.1","Scaffold",4.93309,51.8,,"CVFX01",71,4746,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/365/175/GCA_001365175.1_10561_2_67","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/365/175/GCF_001365175.1_10561_2_67"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","BHA2QL","SAMEA2152511","PRJEB3215","GCA_001365195.1","Scaffold",4.74106,52.1,,"CGPG01",52,4540,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/365/195/GCA_001365195.1_10607_2_23","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/365/195/GCF_001365195.1_10607_2_23"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","dtc122","SAMEA2152692","PRJEB3215","GCA_001365235.1","Scaffold",4.93342,51.8,,"CVFU01",73,4745,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/365/235/GCA_001365235.1_10561_2_43","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/365/235/GCF_001365235.1_10561_2_43"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","dty1-46","SAMEA2152709","PRJEB3215","GCA_001365255.1","Scaffold",5.01698,51.8,,"CVBV01",75,4765,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/365/255/GCA_001365255.1_10426_1_58","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/365/255/GCF_001365255.1_10426_1_58"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","2009-017391","SAMEA2152823","PRJEB3215","GCA_001365275.1","Scaffold",4.93023,51.8,,"CGQQ01",59,4748,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/365/275/GCA_001365275.1_10607_2_56","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/365/275/GCF_001365275.1_10607_2_56"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","ty3-269","SAMEA2152848","PRJEB3215","GCA_001365295.1","Scaffold",5.03026,51.8,,"CVET01",70,4865,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/365/295/GCA_001365295.1_10540_1_65","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/365/295/GCF_001365295.1_10540_1_65"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","2005-005326","SAMEA2152861","PRJEB3215","GCA_001365315.1","Scaffold",4.93072,51.8,,"CGPF01",57,4737,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/365/315/GCA_001365315.1_10607_1_47","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/365/315/GCF_001365315.1_10607_1_47"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","MDUST292","SAMEA2152899","PRJEB3215","GCA_001365335.1","Scaffold",4.82814,52,,"CIBP01",56,4638,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/365/335/GCA_001365335.1_10493_1_61","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/365/335/GCF_001365335.1_10493_1_61"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","2010-020905","SAMEA2152977","PRJEB3215","GCA_001365375.1","Scaffold",4.94291,51.8,,"CGQO01",65,4761,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/365/375/GCA_001365375.1_10608_2_16","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/365/375/GCF_001365375.1_10608_2_16"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","np60","SAMEA2153127","PRJEB3215","GCA_001365395.1","Scaffold",4.72118,52,,"CGMN01",54,4514,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/365/395/GCA_001365395.1_10561_2_50","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/365/395/GCF_001365395.1_10561_2_50"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","dn163","SAMEA2153140","PRJEB3215","GCA_001365415.1","Scaffold",4.93335,51.8,,"CVAJ01",69,4737,"2015-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/365/415/GCA_001365415.1_10426_1_11","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/365/415/GCF_001365415.1_10426_1_11"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","3157/3","SAMEA2153165","PRJEB3215","GCA_001365435.1","Scaffold",4.87452,51.9,,"CHLU01",70,4696,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/365/435/GCA_001365435.1_10561_2_29","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/365/435/GCF_001365435.1_10561_2_29"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","MDUST314","SAMEA2153423","PRJEB3215","GCA_001365455.1","Scaffold",4.73158,52,,"CGMR01",59,4530,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/365/455/GCA_001365455.1_10562_2_47","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/365/455/GCF_001365455.1_10562_2_47"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","np44","SAMEA2153513","PRJEB3215","GCA_001365475.1","Scaffold",4.72209,52,,"CHLW01",54,4516,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/365/475/GCA_001365475.1_10561_2_13","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/365/475/GCF_001365475.1_10561_2_13"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","D56675","SAMEA2153568","PRJEB3215","GCA_001365495.1","Scaffold",4.69754,52.1,,"CGPW01",46,4503,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/365/495/GCA_001365495.1_10607_2_21","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/365/495/GCF_001365495.1_10607_2_21"
"Salmonella enterica subsp. enterica serovar Typhi","Bacteria;Proteobacteria;Gammaproteobacteria","2012-011846","SAMEA2153676","PRJEB3215","GCA_001365515.1","Scaffold",4.724,52,,"CGRD01",42,4517,"2015-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/365/515/GCA_001365515.1_10608_2_51","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/365/515/GCF_001365515.1_10608_2_51"
